Sales_Rep,Date,Region,Customer,Activity_Type,Product
Rep_4,2024-10-22,Italy,Customer_71,Phone Call,Product_39
Rep_2,2025-02-14,France,Customer_248,Email,Product_45
Rep_5,2025-03-14,Germany,Customer_388,Visit,Product_36
Rep_4,2024-08-04,Spain,Customer_278,Visit,Product_40
Rep_11,2024-11-26,France,Customer_290,Visit,Product_22
Rep_18,2024-06-21,Italy,Customer_60,Visit,Product_15
Rep_16,2025-03-24,Italy,Customer_280,Visit,Product_17
Rep_11,2025-03-01,France,Customer_132,Phone Call,Product_10
Rep_8,2025-01-07,Germany,Customer_273,Visit,Product_19
Rep_2,2024-09-30,Italy,Customer_415,Email,Product_32
Rep_9,2025-04-08,Italy,Customer_58,Email,Product_28
Rep_10,2025-04-20,France,Customer_187,Email,Product_39
Rep_7,2025-01-14,Italy,Customer_327,Phone Call,Product_34
Rep_5,2025-04-13,Italy,Customer_162,Visit,Product_48
Rep_5,2024-09-19,Spain,Customer_320,Visit,Product_34
Rep_11,2024-08-18,Germany,Customer_242,Phone Call,Product_42
Rep_20,2024-11-26,Germany,Customer_28,Email,Product_32
Rep_11,2024-08-11,France,Customer_315,Phone Call,Product_19
Rep_16,2024-11-22,France,Customer_406,Phone Call,Product_44
Rep_6,2024-12-23,France,Customer_308,Visit,Product_4
Rep_19,2024-08-03,France,Customer_314,Phone Call,Product_30
Rep_19,2024-12-18,Germany,Customer_370,Email,Product_29
Rep_20,2024-06-01,France,Customer_148,Phone Call,Product_19
Rep_14,2024-12-18,France,Customer_374,Email,Product_40
Rep_10,2025-04-29,Germany,Customer_235,Email,Product_12
Rep_7,2025-01-24,France,Customer_261,Email,Product_33
Rep_4,2024-06-24,Germany,Customer_197,Email,Product_13
Rep_4,2024-08-24,France,Customer_157,Visit,Product_11
Rep_3,2024-10-27,Germany,Customer_46,Email,Product_36
Rep_1,2025-01-16,Italy,Customer_33,Visit,Product_44
Rep_14,2024-06-21,Spain,Customer_236,Phone Call,Product_17
Rep_12,2025-03-12,Germany,Customer_313,Email,Product_27
Rep_2,2024-05-27,France,Customer_173,Email,Product_19
Rep_18,2024-06-20,France,Customer_145,Visit,Product_29
Rep_18,2024-09-17,Spain,Customer_36,Phone Call,Product_9
Rep_8,2024-09-18,Spain,Customer_483,Email,Product_35
Rep_14,2024-06-26,Italy,Customer_161,Visit,Product_45
Rep_4,2025-01-09,France,Customer_178,Visit,Product_35
Rep_7,2024-08-30,Germany,Customer_160,Email,Product_40
Rep_20,2024-06-19,Germany,Customer_258,Email,Product_48
Rep_5,2024-08-14,Spain,Customer_339,Email,Product_30
Rep_5,2025-04-17,Spain,Customer_225,Visit,Product_32
Rep_7,2025-03-14,Italy,Customer_200,Phone Call,Product_25
Rep_8,2024-09-07,France,Customer_122,Visit,Product_46
Rep_14,2025-03-15,Italy,Customer_312,Visit,Product_30
Rep_18,2024-12-20,Spain,Customer_500,Phone Call,Product_20
Rep_19,2024-06-07,Spain,Customer_23,Email,Product_3
Rep_2,2024-06-19,France,Customer_208,Phone Call,Product_47
Rep_15,2024-10-12,Spain,Customer_116,Email,Product_16
Rep_14,2024-11-15,Spain,Customer_493,Email,Product_39
Rep_13,2024-07-09,France,Customer_85,Phone Call,Product_8
Rep_8,2025-04-30,Italy,Customer_67,Email,Product_6
Rep_3,2024-09-16,Italy,Customer_167,Visit,Product_22
Rep_16,2024-08-08,Spain,Customer_139,Email,Product_8
Rep_8,2024-07-02,Spain,Customer_410,Email,Product_10
Rep_12,2024-08-13,Germany,Customer_485,Phone Call,Product_41
Rep_14,2024-07-05,Germany,Customer_42,Phone Call,Product_18
Rep_12,2024-05-28,Italy,Customer_250,Visit,Product_42
Rep_1,2025-02-14,Germany,Customer_251,Visit,Product_4
Rep_14,2024-12-20,Germany,Customer_367,Email,Product_18
Rep_19,2024-06-03,Spain,Customer_96,Phone Call,Product_35
Rep_14,2024-11-10,France,Customer_379,Email,Product_23
Rep_20,2024-11-14,Germany,Customer_210,Email,Product_43
Rep_3,2024-12-11,Germany,Customer_110,Phone Call,Product_26
Rep_8,2024-12-13,Germany,Customer_410,Phone Call,Product_8
Rep_6,2024-08-12,France,Customer_285,Email,Product_28
Rep_18,2024-10-24,Germany,Customer_119,Phone Call,Product_14
Rep_2,2025-04-15,Germany,Customer_330,Phone Call,Product_44
Rep_8,2024-08-17,France,Customer_122,Phone Call,Product_22
Rep_20,2024-08-05,Germany,Customer_2,Visit,Product_5
Rep_18,2025-01-10,Germany,Customer_304,Email,Product_35
Rep_18,2025-03-25,Germany,Customer_230,Visit,Product_37
Rep_7,2024-06-19,France,Customer_62,Email,Product_36
Rep_1,2024-09-19,Germany,Customer_331,Phone Call,Product_36
Rep_19,2024-07-19,Italy,Customer_191,Phone Call,Product_31
Rep_17,2025-02-15,France,Customer_137,Phone Call,Product_16
Rep_4,2024-09-04,Spain,Customer_216,Email,Product_14
Rep_10,2024-06-21,Spain,Customer_235,Email,Product_10
Rep_1,2024-11-03,Spain,Customer_480,Visit,Product_16
Rep_17,2024-11-04,France,Customer_124,Visit,Product_35
Rep_20,2024-07-30,France,Customer_125,Email,Product_46
Rep_12,2025-05-13,Germany,Customer_395,Phone Call,Product_44
Rep_14,2025-01-20,France,Customer_236,Email,Product_25
Rep_8,2024-11-13,Spain,Customer_365,Phone Call,Product_3
Rep_3,2024-08-22,Italy,Customer_224,Visit,Product_33
Rep_4,2025-03-14,Spain,Customer_430,Email,Product_7
Rep_1,2024-11-15,Italy,Customer_400,Email,Product_20
Rep_20,2024-07-26,Germany,Customer_340,Email,Product_31
Rep_4,2025-03-21,France,Customer_131,Phone Call,Product_9
Rep_2,2024-11-04,Spain,Customer_212,Visit,Product_26
Rep_14,2025-01-27,Spain,Customer_493,Phone Call,Product_45
Rep_14,2024-07-14,Italy,Customer_50,Phone Call,Product_34
Rep_20,2025-01-02,Spain,Customer_386,Email,Product_29
Rep_1,2024-08-04,Italy,Customer_407,Email,Product_38
Rep_20,2025-04-01,Italy,Customer_214,Email,Product_5
Rep_13,2024-12-20,Germany,Customer_327,Email,Product_16
Rep_12,2024-10-16,Italy,Customer_250,Email,Product_31
Rep_17,2024-09-26,Germany,Customer_249,Visit,Product_35
Rep_9,2024-10-26,Spain,Customer_421,Visit,Product_32
Rep_3,2024-08-22,Italy,Customer_201,Phone Call,Product_9
Rep_1,2024-10-11,Italy,Customer_400,Phone Call,Product_49
Rep_8,2024-07-16,France,Customer_410,Email,Product_24
Rep_7,2024-07-02,Italy,Customer_30,Phone Call,Product_8
Rep_16,2025-02-18,Germany,Customer_276,Visit,Product_43
Rep_10,2024-12-30,Italy,Customer_45,Visit,Product_9
Rep_2,2024-12-09,France,Customer_185,Phone Call,Product_1
Rep_20,2024-11-19,France,Customer_470,Email,Product_3
Rep_11,2024-06-24,Germany,Customer_390,Email,Product_13
Rep_5,2025-03-18,France,Customer_88,Visit,Product_48
Rep_10,2024-08-12,France,Customer_396,Visit,Product_23
Rep_2,2025-01-04,Spain,Customer_415,Email,Product_45
Rep_20,2025-04-29,Italy,Customer_363,Email,Product_33
Rep_13,2024-09-24,Spain,Customer_189,Email,Product_46
Rep_1,2025-02-01,France,Customer_329,Email,Product_6
Rep_4,2025-04-11,Germany,Customer_430,Email,Product_28
Rep_16,2024-12-18,Spain,Customer_468,Email,Product_10
Rep_17,2024-08-28,Italy,Customer_292,Email,Product_50
Rep_20,2024-05-15,Germany,Customer_464,Phone Call,Product_43
Rep_20,2024-09-08,Italy,Customer_463,Visit,Product_23
Rep_13,2024-11-02,Spain,Customer_85,Email,Product_32
Rep_12,2025-04-15,France,Customer_438,Email,Product_8
Rep_3,2025-04-22,Spain,Customer_44,Visit,Product_30
Rep_7,2024-08-03,Germany,Customer_404,Visit,Product_45
Rep_18,2024-10-13,Italy,Customer_54,Email,Product_26
Rep_3,2024-08-08,Italy,Customer_224,Visit,Product_3
Rep_12,2024-09-02,Spain,Customer_154,Phone Call,Product_44
Rep_9,2024-12-23,Spain,Customer_366,Email,Product_16
Rep_3,2024-09-12,Germany,Customer_89,Email,Product_31
Rep_20,2024-05-22,Spain,Customer_386,Visit,Product_30
Rep_5,2024-09-29,France,Customer_45,Visit,Product_3
Rep_14,2025-03-25,France,Customer_467,Visit,Product_6
Rep_17,2024-05-26,Spain,Customer_144,Email,Product_17
Rep_4,2024-10-25,Spain,Customer_458,Visit,Product_24
Rep_13,2025-05-08,France,Customer_329,Visit,Product_10
Rep_11,2025-02-20,Spain,Customer_132,Email,Product_38
Rep_12,2025-02-28,Germany,Customer_114,Email,Product_32
Rep_17,2024-05-22,Spain,Customer_226,Email,Product_43
Rep_3,2024-12-21,Spain,Customer_89,Phone Call,Product_23
Rep_10,2025-03-17,Spain,Customer_233,Email,Product_36
Rep_15,2025-01-10,Spain,Customer_158,Phone Call,Product_48
Rep_8,2024-12-11,Spain,Customer_483,Phone Call,Product_40
Rep_17,2025-03-16,Spain,Customer_186,Email,Product_35
Rep_3,2024-05-21,Spain,Customer_440,Email,Product_33
Rep_20,2025-02-27,Germany,Customer_120,Phone Call,Product_49
Rep_18,2024-05-31,France,Customer_301,Phone Call,Product_26
Rep_18,2024-06-02,Germany,Customer_343,Phone Call,Product_28
Rep_15,2024-10-18,France,Customer_413,Phone Call,Product_17
Rep_20,2025-01-10,Spain,Customer_35,Phone Call,Product_23
Rep_4,2024-09-06,Italy,Customer_278,Phone Call,Product_43
Rep_9,2024-11-04,Spain,Customer_480,Visit,Product_2
Rep_3,2024-09-18,Spain,Customer_47,Visit,Product_50
Rep_7,2025-01-18,Italy,Customer_221,Phone Call,Product_19
Rep_4,2024-05-23,Spain,Customer_359,Phone Call,Product_18
Rep_20,2025-04-27,Italy,Customer_35,Email,Product_25
Rep_19,2024-12-14,France,Customer_497,Phone Call,Product_25
Rep_1,2024-10-08,Italy,Customer_355,Phone Call,Product_31
Rep_17,2024-06-23,Germany,Customer_152,Visit,Product_34
Rep_10,2024-10-23,Germany,Customer_163,Email,Product_20
Rep_4,2024-08-27,France,Customer_430,Phone Call,Product_25
Rep_20,2025-03-17,Italy,Customer_125,Visit,Product_21
Rep_18,2025-02-23,Spain,Customer_437,Email,Product_43
Rep_16,2024-05-29,Spain,Customer_107,Email,Product_25
Rep_18,2025-03-19,Italy,Customer_145,Email,Product_24
Rep_1,2024-09-21,France,Customer_275,Email,Product_49
Rep_15,2024-05-30,Germany,Customer_179,Phone Call,Product_50
Rep_5,2024-06-06,Spain,Customer_93,Visit,Product_23
Rep_16,2024-09-25,Germany,Customer_83,Email,Product_48
Rep_15,2025-01-21,France,Customer_348,Phone Call,Product_22
Rep_12,2025-03-21,Germany,Customer_323,Phone Call,Product_42
Rep_12,2025-01-29,France,Customer_264,Email,Product_36
Rep_5,2025-03-06,France,Customer_320,Phone Call,Product_50
Rep_15,2025-01-25,Spain,Customer_413,Phone Call,Product_39
Rep_7,2024-06-28,Italy,Customer_446,Email,Product_16
Rep_2,2025-01-08,Italy,Customer_321,Email,Product_48
Rep_1,2025-02-04,Germany,Customer_355,Visit,Product_26
Rep_7,2025-02-26,France,Customer_70,Email,Product_28
Rep_6,2025-04-16,Italy,Customer_39,Phone Call,Product_22
Rep_20,2024-05-18,France,Customer_354,Visit,Product_29
Rep_8,2025-04-18,Spain,Customer_436,Visit,Product_32
Rep_4,2025-01-12,Germany,Customer_359,Visit,Product_35
Rep_7,2024-12-03,Italy,Customer_446,Phone Call,Product_37
Rep_13,2025-01-12,Spain,Customer_215,Phone Call,Product_11
Rep_10,2024-06-20,Germany,Customer_45,Email,Product_43
Rep_2,2025-04-01,Germany,Customer_232,Phone Call,Product_34
Rep_2,2024-12-21,France,Customer_305,Phone Call,Product_37
Rep_12,2025-03-01,France,Customer_94,Visit,Product_40
Rep_18,2024-12-08,France,Customer_230,Phone Call,Product_38
Rep_12,2024-05-26,France,Customer_242,Email,Product_10
Rep_19,2024-08-03,Italy,Customer_433,Visit,Product_18
Rep_7,2024-12-28,Spain,Customer_334,Email,Product_50
Rep_15,2024-12-24,Italy,Customer_380,Visit,Product_25
Rep_4,2024-10-19,France,Customer_449,Email,Product_44
Rep_13,2025-03-30,Germany,Customer_219,Phone Call,Product_4
Rep_10,2024-08-29,Spain,Customer_328,Visit,Product_13
Rep_10,2024-06-21,Spain,Customer_335,Email,Product_10
Rep_7,2024-06-24,Germany,Customer_69,Visit,Product_41
Rep_4,2024-07-22,Spain,Customer_126,Visit,Product_24
Rep_1,2024-06-29,France,Customer_184,Email,Product_28
Rep_19,2025-04-13,Germany,Customer_433,Email,Product_45
Rep_1,2024-07-12,Spain,Customer_490,Visit,Product_2
Rep_18,2024-12-14,Germany,Customer_5,Phone Call,Product_26
Rep_13,2024-08-13,Italy,Customer_315,Phone Call,Product_6
Rep_2,2024-08-10,France,Customer_59,Phone Call,Product_37
Rep_1,2024-11-16,Italy,Customer_53,Visit,Product_47
Rep_2,2025-05-04,Italy,Customer_173,Visit,Product_39
Rep_16,2025-01-02,France,Customer_488,Email,Product_17
Rep_4,2025-05-02,Italy,Customer_131,Email,Product_9
Rep_1,2024-08-21,France,Customer_331,Phone Call,Product_36
Rep_4,2024-10-15,France,Customer_197,Email,Product_41
Rep_6,2024-07-31,France,Customer_247,Phone Call,Product_28
Rep_19,2024-06-01,Germany,Customer_416,Email,Product_32
Rep_4,2024-12-01,France,Customer_298,Visit,Product_25
Rep_19,2024-12-04,Germany,Customer_414,Email,Product_49
Rep_7,2024-11-18,France,Customer_195,Visit,Product_49
Rep_8,2025-04-08,Spain,Customer_172,Phone Call,Product_13
Rep_7,2024-06-11,France,Customer_129,Phone Call,Product_5
Rep_9,2025-04-16,Germany,Customer_182,Email,Product_4
Rep_4,2024-08-09,Germany,Customer_131,Visit,Product_29
Rep_5,2024-07-02,France,Customer_159,Visit,Product_4
Rep_5,2024-10-12,Spain,Customer_103,Email,Product_34
Rep_2,2025-02-05,Spain,Customer_208,Phone Call,Product_2
Rep_15,2025-05-10,Spain,Customer_281,Email,Product_39
Rep_18,2025-01-24,Spain,Customer_492,Email,Product_8
Rep_4,2024-11-06,Italy,Customer_458,Email,Product_4
Rep_14,2024-06-07,Italy,Customer_134,Email,Product_16
Rep_1,2024-08-16,Spain,Customer_423,Phone Call,Product_24
Rep_9,2024-08-09,France,Customer_82,Email,Product_41
Rep_12,2025-04-17,Spain,Customer_94,Email,Product_8
Rep_6,2025-03-06,France,Customer_17,Visit,Product_42
Rep_4,2024-06-27,Spain,Customer_90,Visit,Product_48
Rep_18,2024-07-12,Germany,Customer_492,Phone Call,Product_10
Rep_10,2024-10-28,France,Customer_373,Visit,Product_48
Rep_1,2025-04-16,Germany,Customer_483,Visit,Product_16
Rep_11,2025-01-29,Italy,Customer_259,Phone Call,Product_7
Rep_2,2024-11-19,Italy,Customer_12,Visit,Product_27
Rep_15,2024-10-23,Spain,Customer_455,Email,Product_40
Rep_18,2024-08-20,France,Customer_500,Email,Product_43
Rep_9,2025-01-04,France,Customer_361,Phone Call,Product_9
Rep_1,2025-03-24,Italy,Customer_423,Visit,Product_33
Rep_13,2024-07-26,France,Customer_138,Phone Call,Product_12
Rep_8,2024-12-12,Spain,Customer_483,Phone Call,Product_34
Rep_12,2024-05-27,France,Customer_242,Email,Product_38
Rep_1,2024-12-13,Italy,Customer_91,Email,Product_9
Rep_4,2025-02-07,Germany,Customer_143,Email,Product_27
Rep_15,2025-01-25,Germany,Customer_284,Visit,Product_20
Rep_13,2024-10-11,Germany,Customer_112,Visit,Product_37
Rep_12,2024-07-12,Germany,Customer_313,Visit,Product_5
Rep_17,2025-02-09,Germany,Customer_152,Email,Product_35
Rep_1,2024-11-20,Germany,Customer_205,Phone Call,Product_40
Rep_17,2025-02-25,Germany,Customer_226,Phone Call,Product_26
Rep_20,2024-12-21,Italy,Customer_35,Visit,Product_27
Rep_16,2025-03-23,Germany,Customer_474,Phone Call,Product_46
Rep_2,2024-07-05,Italy,Customer_12,Phone Call,Product_17
Rep_7,2024-05-31,Italy,Customer_446,Email,Product_35
Rep_9,2025-04-18,Spain,Customer_455,Email,Product_25
Rep_12,2024-09-09,Italy,Customer_43,Email,Product_27
Rep_10,2024-10-10,France,Customer_190,Email,Product_44
Rep_1,2024-12-25,France,Customer_13,Visit,Product_28
Rep_4,2024-11-15,Spain,Customer_49,Email,Product_46
Rep_4,2025-01-26,Germany,Customer_469,Visit,Product_20
Rep_14,2024-11-06,Italy,Customer_50,Email,Product_27
Rep_3,2024-12-30,Germany,Customer_99,Phone Call,Product_47
Rep_6,2025-02-25,Italy,Customer_199,Phone Call,Product_35
Rep_14,2025-03-20,Spain,Customer_64,Phone Call,Product_26
Rep_4,2024-10-23,Italy,Customer_222,Email,Product_14
Rep_7,2024-09-18,Italy,Customer_234,Phone Call,Product_29
Rep_16,2025-03-09,Spain,Customer_276,Email,Product_36
Rep_16,2025-01-16,Spain,Customer_387,Visit,Product_14
Rep_19,2025-04-15,Spain,Customer_282,Phone Call,Product_30
Rep_8,2024-12-05,Germany,Customer_273,Visit,Product_2
Rep_17,2024-08-10,Spain,Customer_226,Visit,Product_17
Rep_5,2025-04-05,Italy,Customer_388,Email,Product_12
Rep_2,2024-06-06,Spain,Customer_238,Visit,Product_4
Rep_12,2024-09-06,France,Customer_438,Phone Call,Product_28
Rep_6,2025-04-12,Spain,Customer_199,Visit,Product_12
Rep_2,2024-12-06,Spain,Customer_452,Email,Product_22
Rep_16,2024-11-23,Italy,Customer_488,Visit,Product_6
Rep_12,2024-08-13,France,Customer_150,Phone Call,Product_12
Rep_15,2024-09-22,Italy,Customer_32,Email,Product_9
Rep_15,2025-05-07,Italy,Customer_179,Visit,Product_15
Rep_9,2025-03-29,France,Customer_27,Visit,Product_25
Rep_19,2025-02-17,Italy,Customer_414,Visit,Product_7
Rep_2,2024-09-07,Germany,Customer_330,Email,Product_38
Rep_2,2024-08-14,Germany,Customer_188,Phone Call,Product_30
Rep_20,2025-04-13,Spain,Customer_21,Phone Call,Product_14
Rep_1,2024-11-27,France,Customer_128,Email,Product_47
Rep_18,2024-10-28,France,Customer_51,Visit,Product_6
Rep_11,2024-08-26,Italy,Customer_390,Visit,Product_25
Rep_5,2024-09-03,Germany,Customer_450,Phone Call,Product_30
Rep_8,2025-03-15,Italy,Customer_270,Phone Call,Product_25
Rep_2,2024-10-07,France,Customer_171,Phone Call,Product_43
Rep_1,2024-09-15,Spain,Customer_403,Email,Product_36
Rep_16,2025-02-25,Spain,Customer_107,Email,Product_44
Rep_16,2024-09-14,France,Customer_107,Phone Call,Product_5
Rep_14,2025-04-04,Spain,Customer_474,Email,Product_13
Rep_5,2025-03-31,France,Customer_93,Phone Call,Product_10
Rep_5,2024-08-01,Italy,Customer_320,Visit,Product_8
Rep_11,2025-04-05,France,Customer_287,Email,Product_33
Rep_4,2024-06-19,Spain,Customer_181,Email,Product_25
Rep_1,2024-09-07,Germany,Customer_95,Email,Product_41
Rep_14,2024-09-06,Germany,Customer_398,Phone Call,Product_14
Rep_16,2024-07-27,France,Customer_139,Visit,Product_22
Rep_14,2024-06-21,France,Customer_341,Phone Call,Product_37
Rep_6,2024-08-15,Italy,Customer_245,Email,Product_50
Rep_6,2024-10-18,Germany,Customer_17,Email,Product_43
Rep_5,2024-12-06,Italy,Customer_382,Email,Product_19
Rep_13,2024-07-15,Italy,Customer_381,Phone Call,Product_10
Rep_3,2024-09-12,France,Customer_339,Phone Call,Product_10
Rep_17,2024-08-03,France,Customer_298,Visit,Product_26
Rep_18,2024-10-22,Germany,Customer_492,Phone Call,Product_18
Rep_2,2025-03-17,Italy,Customer_173,Email,Product_11
Rep_4,2024-11-09,Italy,Customer_140,Email,Product_47
Rep_7,2025-04-14,Spain,Customer_376,Visit,Product_35
Rep_6,2025-04-07,Italy,Customer_247,Phone Call,Product_17
Rep_14,2024-08-16,France,Customer_374,Phone Call,Product_15
Rep_16,2024-08-27,Spain,Customer_178,Phone Call,Product_36
Rep_16,2024-12-02,Spain,Customer_142,Phone Call,Product_4
Rep_6,2025-05-12,Spain,Customer_317,Email,Product_46
Rep_17,2024-10-01,Germany,Customer_130,Email,Product_14
Rep_17,2024-10-12,Italy,Customer_336,Visit,Product_16
Rep_13,2025-04-13,France,Customer_262,Email,Product_4
Rep_5,2024-06-07,France,Customer_103,Visit,Product_17
Rep_8,2024-12-26,Spain,Customer_436,Phone Call,Product_11
Rep_14,2024-11-14,Italy,Customer_374,Email,Product_19
Rep_7,2024-10-30,France,Customer_6,Email,Product_29
Rep_4,2025-01-31,France,Customer_143,Visit,Product_15
Rep_11,2024-06-19,Italy,Customer_454,Visit,Product_22
Rep_18,2024-07-16,Spain,Customer_36,Visit,Product_49
Rep_20,2025-01-16,Spain,Customer_168,Phone Call,Product_48
Rep_18,2024-06-28,Germany,Customer_420,Email,Product_50
Rep_11,2025-03-22,Spain,Customer_371,Email,Product_19
Rep_9,2024-12-02,France,Customer_421,Visit,Product_9
Rep_13,2025-03-24,Italy,Customer_489,Phone Call,Product_35
Rep_1,2024-08-24,Germany,Customer_402,Phone Call,Product_6
Rep_20,2024-08-23,France,Customer_266,Visit,Product_42
Rep_1,2024-05-16,Italy,Customer_465,Phone Call,Product_25
Rep_14,2024-10-11,Spain,Customer_87,Phone Call,Product_1
Rep_2,2024-10-12,Spain,Customer_305,Visit,Product_32
Rep_20,2024-07-29,Italy,Customer_274,Email,Product_48
Rep_6,2024-05-22,Italy,Customer_3,Email,Product_19
Rep_12,2025-01-02,Germany,Customer_286,Phone Call,Product_11
Rep_7,2024-07-15,France,Customer_473,Email,Product_37
Rep_15,2025-03-14,Spain,Customer_87,Visit,Product_50
Rep_9,2024-06-05,Spain,Customer_82,Email,Product_29
Rep_10,2024-10-21,Spain,Customer_16,Email,Product_17
Rep_6,2024-10-25,France,Customer_245,Email,Product_47
Rep_1,2024-09-19,Spain,Customer_480,Email,Product_17
Rep_4,2025-04-25,Spain,Customer_408,Visit,Product_1
Rep_1,2024-10-25,Italy,Customer_128,Email,Product_7
Rep_17,2025-03-21,Spain,Customer_265,Phone Call,Product_8
Rep_12,2025-02-17,France,Customer_296,Visit,Product_18
Rep_17,2024-10-07,Spain,Customer_95,Phone Call,Product_36
Rep_16,2024-05-28,Germany,Customer_429,Email,Product_12
Rep_8,2024-08-24,Spain,Customer_67,Visit,Product_6
Rep_18,2025-05-07,Spain,Customer_54,Phone Call,Product_7
Rep_15,2024-11-12,Germany,Customer_142,Visit,Product_6
Rep_10,2025-01-24,Spain,Customer_187,Visit,Product_6
Rep_11,2024-12-21,Spain,Customer_471,Email,Product_39
Rep_7,2024-12-28,Spain,Customer_376,Phone Call,Product_49
Rep_5,2024-05-18,Germany,Customer_475,Phone Call,Product_5
Rep_15,2025-04-30,Italy,Customer_158,Visit,Product_32
Rep_20,2024-06-15,Italy,Customer_211,Visit,Product_4
Rep_6,2024-05-26,Italy,Customer_13,Phone Call,Product_22
Rep_5,2024-07-10,Italy,Customer_225,Phone Call,Product_1
Rep_14,2025-01-07,Spain,Customer_389,Visit,Product_20
Rep_6,2024-12-16,France,Customer_9,Phone Call,Product_10
Rep_15,2024-08-12,Germany,Customer_87,Visit,Product_33
Rep_20,2024-07-15,Spain,Customer_61,Phone Call,Product_47
Rep_13,2025-04-27,Italy,Customer_85,Phone Call,Product_22
Rep_14,2025-04-11,Spain,Customer_341,Visit,Product_15
Rep_2,2025-02-18,Germany,Customer_340,Email,Product_41
Rep_8,2024-09-19,Italy,Customer_338,Email,Product_16
Rep_15,2024-10-25,Germany,Customer_284,Visit,Product_9
